2000, 100, 1, 5271.29, 2.61947, 1
2000, 100, 1, 5271.29, 2.6199, 1
2000, 100, 1, 5271.29, 2.93215, 1
1800, 100, 0.9, 33619.4, 6.59825, 3
1800, 100, 0.9, 33619.4, 5.24884, 3
1800, 100, 0.9, 33619.4, 4.82367, 2
1600, 100, 0.8, 61751.8, 5.04779, 3
1600, 100, 0.8, 61751.8, 4.45541, 3
1600, 100, 0.8, 61751.8, 6.24358, 4
1400, 100, 0.7, 90215.1, 4.95292, 3
1400, 100, 0.7, 90215.1, 4.67434, 3
1400, 100, 0.7, 90215.1, 1.94638, 1
1200, 100, 0.6, 118443, 3.7002, 2
1200, 100, 0.6, 118443, 3.3695, 2
1200, 100, 0.6, 118443, 2.92472, 2
1000, 144, 0.5, 146624, 5.60817, 4
1000, 100, 0.5, 146624, 4.63038, 3
1000, 144, 0.5, 146624, 1.84215, 1
800, 356, 0.4, 174902, 3.65016, 2
800, 140, 0.4, 174902, 1.55355, 1
800, 356, 0.4, 174902, 3.7037, 2
600, 1133, 0.3, 203213, 3.55828, 2
600, 337, 0.3, 203213, 2.42773, 2
600, 1133, 0.3, 203213, 3.41123, 2
400, 5753, 0.2, 231469, 7.15586, 4
400, 1148, 0.2, 231469, 4.94063, 4
400, 5753, 0.2, 231469, 3.5457, 2
200, 92100, 0.1, 259721, 14.6755, 7
200, 9207, 0.1, 259721, 7.0177, 4
200, 92100, 0.1, 259721, 8.41533, 4
100, 1000000, 0.05, 273852, 47.3367, 4
100, 73679, 0.05, 273852, 6.01524, 3
100, 1000000, 0.05, 273852, 35.6122, 6
