2000, 100, 1, 5454.38, 3.54083, 2
2000, 100, 1, 5454.38, 1.28405, 2
2000, 100, 1, 5454.38, 4.64533, 2
1800, 100, 0.9, 33597.7, 1.45021, 1
1800, 100, 0.9, 33597.7, 0.699437, 1
1800, 100, 0.9, 33597.7, 4.62575, 2
1600, 100, 0.8, 61925.3, 3.46992, 2
1600, 100, 0.8, 61925.3, 1.54425, 2
1600, 100, 0.8, 61925.3, 6.60885, 4
1400, 100, 0.7, 90063.4, 5.34812, 3
1400, 100, 0.7, 90063.4, 1.64301, 3
1400, 100, 0.7, 90063.4, 5.43135, 3
1200, 100, 0.6, 118456, 2.32242, 2
1200, 100, 0.6, 118456, 1.5385, 2
1200, 100, 0.6, 118456, 6.50769, 4
1000, 144, 0.5, 146605, 1.85149, 1
1000, 100, 0.5, 146605, 0.583198, 1
1000, 144, 0.5, 146605, 1.7638, 1
800, 356, 0.4, 174888, 1.94134, 1
800, 148, 0.4, 174888, 0.61222, 1
800, 356, 0.4, 174888, 3.14322, 2
600, 1133, 0.3, 203130, 3.12171, 2
600, 337, 0.3, 203130, 0.678403, 2
600, 1133, 0.3, 203130, 3.12717, 2
400, 5753, 0.2, 231420, 4.69324, 3
400, 1148, 0.2, 231420, 1.02638, 2
400, 5753, 0.2, 231420, 3.24697, 2
200, 92100, 0.1, 259808, 10.6251, 5
200, 9207, 0.1, 259808, 1.29538, 2
200, 92100, 0.1, 259808, 5.11124, 2
100, 1000000, 0.05, 273844, 45.965, 6
100, 73679, 0.05, 273844, 5.57785, 5
100, 1000000, 0.05, 273844, 35.1018, 6
