2000, 100, 1, 5387.17, 8.01556, 4
2000, 100, 1, 5387.17, 7.35471, 4
2000, 100, 1, 5387.17, 8.09663, 4
1800, 100, 0.9, 33529.2, 2.52578, 1
1800, 100, 0.9, 33529.2, 2.44421, 1
1800, 100, 0.9, 33529.2, 4.14385, 2
1600, 100, 0.8, 61857.5, 5.45694, 3
1600, 100, 0.8, 61857.5, 4.2859, 3
1600, 100, 0.8, 61857.5, 5.20682, 3
1400, 100, 0.7, 90135.9, 1.78183, 1
1400, 100, 0.7, 90135.9, 2.14274, 1
1400, 100, 0.7, 90135.9, 3.24943, 2
1200, 100, 0.6, 118292, 3.80817, 2
1200, 100, 0.6, 118292, 3.13641, 2
1200, 100, 0.6, 118292, 3.68939, 2
1000, 144, 0.5, 146773, 3.50867, 2
1000, 100, 0.5, 146773, 3.5779, 2
1000, 144, 0.5, 146773, 3.46283, 2
800, 356, 0.4, 174959, 6.32834, 4
800, 140, 0.4, 174959, 2.48385, 2
800, 356, 0.4, 174959, 6.28717, 4
600, 1133, 0.3, 203188, 4.81104, 3
600, 337, 0.3, 203188, 1.97241, 2
600, 1133, 0.3, 203188, 1.7442, 1
400, 5753, 0.2, 231489, 4.88123, 3
400, 1148, 0.2, 231489, 1.73017, 1
400, 5753, 0.2, 231489, 6.61901, 4
200, 92100, 0.1, 259740, 7.90363, 3
200, 9207, 0.1, 259740, 2.40574, 2
200, 92100, 0.1, 259740, 5.49556, 4
100, 1000000, 0.05, 273862, 53.1977, 9
100, 73679, 0.05, 273862, 8.38861, 5
100, 1000000, 0.05, 273862, 37.8225, 11
