2000, 100, 1, 5350.71, 3.55607, 2
2000, 100, 1, 5350.71, 1.85901, 2
2000, 100, 1, 5350.71, 6.27394, 3
1800, 100, 0.9, 33657.9, 4.25982, 2
1800, 100, 0.9, 33657.9, 1.83033, 2
1800, 100, 0.9, 33657.9, 4.04274, 2
1600, 100, 0.8, 61759.2, 2.03302, 1
1600, 100, 0.8, 61759.2, 1.74761, 1
1600, 100, 0.8, 61759.2, 3.73021, 2
1400, 100, 0.7, 90136.9, 3.97973, 2
1400, 100, 0.7, 90136.9, 2.85386, 2
1400, 100, 0.7, 90136.9, 2.93046, 2
1200, 100, 0.6, 118428, 5.18801, 3
1200, 100, 0.6, 118428, 2.53161, 3
1200, 100, 0.6, 118428, 2.14391, 1
1000, 144, 0.5, 146698, 3.31727, 2
1000, 100, 0.5, 146698, 1.7673, 2
1000, 144, 0.5, 146698, 4.08591, 3
800, 356, 0.4, 174992, 6.76237, 4
800, 140, 0.4, 174992, 1.37988, 2
800, 356, 0.4, 174992, 6.6762, 5
600, 1133, 0.3, 203148, 4.73123, 3
600, 337, 0.3, 203148, 1.53972, 2
600, 1133, 0.3, 203148, 1.72979, 1
400, 5753, 0.2, 231440, 5.38019, 3
400, 1148, 0.2, 231440, 1.57077, 2
400, 5753, 0.2, 231440, 4.19879, 4
200, 92100, 0.1, 259764, 12.7816, 6
200, 9207, 0.1, 259764, 3.27496, 3
200, 92100, 0.1, 259764, 5.86573, 5
100, 1000000, 0.05, 273861, 53.7586, 11
100, 73679, 0.05, 273861, 6.8212, 7
100, 1000000, 0.05, 273861, 36.8842, 6
