2000, 170, 1, 5324.06, 2.12393, 1
2000, 170, 1, 5409.85, 0.575798, 1
2000, 100, 1, 5324.06, 3.66719, 2
1800, 140, 0.9, 33584.3, 1.91089, 1
1800, 140, 0.9, 33793.8, 0.463911, 1
1800, 100, 0.9, 33584.3, 3.50438, 2
1600, 114, 0.8, 61983.7, 1.7286, 1
1600, 114, 0.8, 61992, 0.556932, 1
1600, 100, 0.8, 61983.7, 3.95072, 2
1400, 202, 0.7, 90114.6, 2.2274, 1
1400, 202, 0.7, 90150, 0.479148, 1
1400, 100, 0.7, 90114.6, 3.56312, 2
1200, 159, 0.6, 118514, 2.89373, 2
1200, 100, 0.6, 118514, 0.75014, 1
1200, 100, 0.6, 118514, 1.51054, 1
1000, 144, 0.5, 146648, 1.86259, 1
1000, 100, 0.5, 146650, 0.421125, 1
1000, 144, 0.5, 146648, 3.29334, 2
800, 356, 0.4, 174885, 1.68396, 1
800, 298, 0.4, 174885, 0.827502, 1
800, 356, 0.4, 174885, 3.97842, 3
600, 1133, 0.3, 203224, 1.57818, 1
600, 814, 0.3, 203224, 0.599007, 1
600, 1133, 0.3, 203224, 3.19693, 2
400, 5753, 0.2, 231513, 2.39313, 2
400, 2180, 0.2, 231513, 1.36798, 2
400, 5753, 0.2, 231513, 5.33166, 4
200, 95241, 0.1, 259699, 6.53929, 9
18, 1000000, 0.009, 286279, 43.6831, 11
200, 92100, 0.1, 259699, 7.89557, 5
19, 1000000, 0.0095, 286357, 44.72, 8
18, 1000000, 0.009, 286181, 44.8043, 8
100, 1000000, 0.05, 273879, 36.7814, 11
