2000, 100, 1, 5373.97, 2.05479, 1
2000, 100, 1, 5373.97, 1.0551, 1
2000, 100, 1, 5373.97, 5.03561, 3
1800, 100, 0.9, 33595.6, 3.59855, 2
1800, 100, 0.9, 33595.6, 1.17658, 2
1800, 100, 0.9, 33595.6, 4.14382, 2
1600, 100, 0.8, 61797.7, 2.25377, 1
1600, 100, 0.8, 61797.7, 0.685994, 1
1600, 100, 0.8, 61797.7, 2.19136, 1
1400, 100, 0.7, 90177.2, 2.15758, 1
1400, 100, 0.7, 90177.2, 0.834633, 1
1400, 100, 0.7, 90177.2, 5.23274, 3
1200, 100, 0.6, 118385, 2.03998, 1
1200, 100, 0.6, 118385, 0.492898, 1
1200, 100, 0.6, 118385, 1.94838, 1
1000, 144, 0.5, 146575, 3.54134, 2
1000, 100, 0.5, 146575, 0.554372, 1
1000, 144, 0.5, 146575, 4.21482, 3
800, 356, 0.4, 174861, 4.00906, 3
800, 140, 0.4, 174861, 1.78489, 2
800, 356, 0.4, 174861, 4.93994, 3
600, 1133, 0.3, 203176, 4.25614, 3
600, 337, 0.3, 203176, 1.5974, 2
600, 1133, 0.3, 203176, 1.32567, 1
400, 5753, 0.2, 231428, 4.59001, 4
400, 1148, 0.2, 231428, 0.966774, 2
400, 5753, 0.2, 231428, 4.07019, 3
200, 92100, 0.1, 259718, 11.7423, 5
200, 9207, 0.1, 259718, 1.23356, 2
200, 92100, 0.1, 259718, 7.35544, 3
100, 1000000, 0.05, 273872, 46.3674, 6
100, 296747, 0.05, 273872, 13.2899, 4
100, 1000000, 0.05, 273872, 38.1906, 8
