2000, 146, 1, 5306.35, 2.15532, 1
2000, 146, 1, 5309.97, 0.679072, 1
2000, 100, 1, 5306.35, 4.49509, 2
1800, 263, 0.9, 33638.7, 1.06498, 2
1800, 193, 0.9, 33638.7, 1.6546, 1
1800, 100, 0.9, 33638.7, 3.74222, 2
1600, 201, 0.8, 61921.3, 1.89775, 1
1600, 201, 0.8, 61921.3, 0.773931, 1
1600, 100, 0.8, 61921.3, 2.33086, 1
1400, 229, 0.7, 90125.4, 2.11387, 1
1400, 229, 0.7, 90125.4, 0.54836, 1
1400, 100, 0.7, 90125.4, 3.22479, 2
1200, 838, 0.6, 118397, 1.45618, 1
1200, 838, 0.6, 118397, 0.915902, 1
1200, 100, 0.6, 118397, 5.0906, 3
1000, 166, 0.5, 146638, 1.39649, 1
1000, 1471, 0.5, 146638, 1.07853, 2
1000, 144, 0.5, 146638, 2.9665, 2
800, 1258, 0.4, 174903, 3.24855, 2
800, 1258, 0.4, 174903, 1.51185, 2
800, 356, 0.4, 174903, 4.95323, 4
600, 1207, 0.3, 203165, 1.49421, 2
600, 1207, 0.3, 203165, 1.07059, 2
600, 1133, 0.3, 203165, 3.21746, 2
400, 105735, 0.2, 231414, 9.02258, 6
400, 105735, 0.2, 231414, 7.72628, 6
400, 5753, 0.2, 231414, 3.26386, 2
16, 1000000, 0.008, 286521, 38.9235, 6
14, 1000000, 0.007, 286520, 40.368, 6
200, 92100, 0.1, 259730, 11.6632, 9
16, 1000000, 0.008, 286274, 42.339, 6
16, 1000000, 0.008, 286274, 43.579, 6
100, 1000000, 0.05, 273878, 36.4098, 8
