2000, 100, 1, 5259.64, 2.28109, 1
2000, 100, 1, 5260.09, 0.806286, 1
2000, 100, 1, 5259.64, 6.15187, 3
1800, 100, 0.9, 33604, 1.56867, 1
1800, 100, 0.9, 33604, 1.01913, 1
1800, 100, 0.9, 33604, 3.72335, 2
1600, 100, 0.8, 61915.3, 2.23465, 1
1600, 100, 0.8, 61915.3, 0.718554, 1
1600, 100, 0.8, 61915.3, 3.51571, 2
1400, 100, 0.7, 90110.4, 1.8345, 1
1400, 100, 0.7, 90110.4, 0.505422, 1
1400, 100, 0.7, 90110.4, 3.56826, 2
1200, 100, 0.6, 118342, 3.09402, 2
1200, 100, 0.6, 118342, 0.821594, 2
1200, 100, 0.6, 118342, 1.58277, 1
1000, 144, 0.5, 146638, 1.78418, 1
1000, 100, 0.5, 146638, 0.687733, 1
1000, 144, 0.5, 146638, 1.51499, 1
800, 439, 0.4, 174980, 1.78719, 1
800, 439, 0.4, 174980, 0.344195, 1
800, 356, 0.4, 174980, 3.69524, 3
600, 1133, 0.3, 203180, 1.36655, 2
600, 1037, 0.3, 203180, 1.33661, 2
600, 1133, 0.3, 203180, 6.70283, 4
400, 5753, 0.2, 231447, 3.78803, 2
400, 1148, 0.2, 231447, 0.686967, 2
400, 5753, 0.2, 231447, 4.32834, 3
200, 92100, 0.1, 259718, 7.487, 3
200, 9207, 0.1, 259718, 0.916988, 2
200, 92100, 0.1, 259718, 8.33582, 4
100, 1000000, 0.05, 273856, 47.4564, 6
100, 80736, 0.05, 273856, 5.08674, 4
100, 1000000, 0.05, 273856, 33.1884, 4
