2000, 100, 1, 5387.39, 2.37389, 1
2000, 100, 1, 5387.39, 1.48416, 1
2000, 100, 1, 5387.39, 4.6581, 2
1800, 100, 0.9, 33619.7, 4.6876, 3
1800, 100, 0.9, 33619.7, 4.02355, 3
1800, 100, 0.9, 33619.7, 4.09724, 2
1600, 100, 0.8, 61950, 2.3712, 1
1600, 100, 0.8, 61950, 1.42728, 1
1600, 100, 0.8, 61950, 8.32614, 5
1400, 100, 0.7, 90076.3, 4.25393, 3
1400, 100, 0.7, 90076.3, 3.48169, 3
1400, 100, 0.7, 90076.3, 4.06274, 2
1200, 100, 0.6, 118309, 2.11076, 1
1200, 100, 0.6, 118309, 0.975154, 1
1200, 100, 0.6, 118309, 2.11009, 1
1000, 144, 0.5, 146616, 1.73075, 1
1000, 100, 0.5, 146616, 1.1393, 1
1000, 144, 0.5, 146616, 1.69717, 1
800, 356, 0.4, 174903, 3.04417, 2
800, 140, 0.4, 174903, 0.475913, 1
800, 356, 0.4, 174903, 3.46487, 2
600, 1133, 0.3, 203187, 7.77457, 5
600, 337, 0.3, 203187, 0.989242, 1
600, 1133, 0.3, 203187, 7.13715, 5
400, 5753, 0.2, 231447, 6.29069, 4
400, 1148, 0.2, 231447, 1.22143, 2
400, 5753, 0.2, 231447, 6.91433, 5
200, 92100, 0.1, 259746, 12.9683, 6
200, 9207, 0.1, 259746, 2.46332, 3
200, 92100, 0.1, 259746, 9.03792, 6
100, 1000000, 0.05, 273865, 49.7514, 7
100, 73679, 0.05, 273865, 6.86228, 5
100, 1000000, 0.05, 273865, 39.2164, 10
