2000, 100, 1, 5228.59, 3.05329, 2
2000, 100, 1, 5228.59, 0.798148, 2
2000, 100, 1, 5228.59, 4.59208, 2
1800, 100, 0.9, 33616.7, 2.05119, 1
1800, 164, 0.9, 33618.4, 0.869637, 2
1800, 100, 0.9, 33616.7, 2.30883, 1
1600, 100, 0.8, 61867.2, 3.3249, 2
1600, 100, 0.8, 61867.2, 0.667106, 2
1600, 100, 0.8, 61867.2, 2.28581, 1
1400, 102, 0.7, 90268.3, 2.19854, 1
1400, 102, 0.7, 90268.3, 0.68678, 1
1400, 100, 0.7, 90268.3, 3.41857, 2
1200, 820, 0.6, 118459, 1.90201, 2
1200, 203, 0.6, 118459, 1.26401, 1
1200, 100, 0.6, 118459, 6.2188, 4
1000, 180, 0.5, 146574, 2.052, 2
1000, 180, 0.5, 146574, 0.557479, 2
1000, 144, 0.5, 146574, 3.58301, 2
800, 356, 0.4, 174946, 1.62086, 1
800, 184, 0.4, 174946, 0.715739, 1
800, 356, 0.4, 174946, 5.41595, 4
600, 1133, 0.3, 203136, 2.73198, 2
600, 337, 0.3, 203136, 0.618323, 1
600, 1133, 0.3, 203136, 2.03472, 1
400, 5753, 0.2, 231404, 1.58584, 1
400, 1148, 0.2, 231404, 0.505712, 1
400, 5753, 0.2, 231404, 4.20344, 3
18, 1000000, 0.009, 286312, 43.0494, 9
19, 1000000, 0.0095, 286085, 44.1338, 9
200, 92100, 0.1, 259707, 6.87229, 4
19, 1000000, 0.0095, 286185, 41.6227, 6
19, 1000000, 0.0095, 286237, 41.6541, 6
100, 1000000, 0.05, 273857, 37.9522, 11
