2000, 1669, 1, 5369.64, 0.830526, 1
2000, 1669, 1, 5369.64, 0.612169, 1
2000, 100, 1, 5369.64, 3.93023, 4
1800, 106, 0.9, 33703.3, 0.696182, 1
1800, 479, 0.9, 33703.3, 0.79064, 2
1800, 100, 0.9, 33703.3, 1.27386, 1
1600, 100, 0.8, 61914.3, 0.974166, 1
1600, 100, 0.8, 61915.6, 0.290789, 1
1600, 100, 0.8, 61914.3, 2.24084, 2
1400, 523, 0.7, 90027.7, 0.645519, 1
1400, 915, 0.7, 90027.7, 0.695211, 2
1400, 100, 0.7, 90027.7, 2.7711, 3
1200, 370, 0.6, 118371, 0.833721, 1
1200, 370, 0.6, 118371, 0.272039, 1
1200, 100, 0.6, 118371, 1.87571, 2
1000, 17943, 0.5, 146507, 2.02075, 2
1000, 983, 0.5, 146507, 0.638023, 1
1000, 144, 0.5, 146507, 1.56641, 2
800, 46155, 0.4, 174898, 2.22359, 2
800, 46155, 0.4, 175080, 1.63675, 2
800, 356, 0.4, 174898, 3.31598, 4
600, 7426, 0.3, 203149, 1.12466, 2
600, 8374, 0.3, 203149, 1.36289, 3
600, 1133, 0.3, 203149, 1.61425, 2
400, 184276, 0.2, 231495, 6.01502, 6
400, 184276, 0.2, 231495, 5.33119, 6
400, 5753, 0.2, 231495, 3.58016, 4
16, 1000000, 0.008, 286345, 21.6034, 6
15, 1000000, 0.0075, 286414, 20.4459, 6
200, 92100, 0.1, 259740, 4.49249, 8
13, 1000000, 0.0065, 286410, 20.1431, 8
14, 1000000, 0.007, 286423, 20.3073, 8
100, 1000000, 0.05, 273884, 17.7277, 4
