2000, 100, 1, 5377.19, 1.53327, 2
2000, 100, 1, 5377.19, 0.416993, 2
2000, 100, 1, 5377.19, 2.00405, 2
1800, 100, 0.9, 33642.3, 0.910886, 1
1800, 100, 0.9, 33642.3, 0.430448, 1
1800, 100, 0.9, 33642.3, 3.50365, 4
1600, 112, 0.8, 61899.9, 0.96784, 1
1600, 112, 0.8, 61900.3, 0.296128, 1
1600, 100, 0.8, 61899.9, 1.42413, 1
1400, 212, 0.7, 90111.8, 1.32591, 2
1400, 212, 0.7, 90111.8, 0.93641, 2
1400, 100, 0.7, 90111.8, 1.55753, 2
1200, 100, 0.6, 118384, 0.943056, 1
1200, 100, 0.6, 118384, 0.453708, 1
1200, 100, 0.6, 118384, 0.827566, 1
1000, 100, 0.5, 146647, 0.912361, 1
1000, 100, 0.5, 146648, 0.203467, 1
1000, 144, 0.5, 146647, 1.04546, 1
800, 140, 0.4, 174990, 0.697098, 1
800, 140, 0.4, 174990, 0.175246, 1
800, 356, 0.4, 174990, 2.48152, 3
600, 551, 0.3, 203165, 0.967277, 1
600, 551, 0.3, 203165, 0.158565, 1
600, 1133, 0.3, 203165, 1.67877, 2
400, 1148, 0.2, 231493, 0.885782, 2
400, 1148, 0.2, 231493, 0.855035, 2
400, 5753, 0.2, 231493, 1.66579, 2
200, 9207, 0.1, 259751, 1.37532, 2
200, 34463, 0.1, 259751, 1.55686, 3
200, 92100, 0.1, 259751, 5.98478, 6
100, 139926, 0.05, 273865, 4.72826, 7
100, 139926, 0.05, 273865, 4.24516, 7
100, 1000000, 0.05, 273865, 18.3242, 6
