2000, 100, 1, 5336.22, 1.02389, 1
2000, 100, 1, 5336.22, 0.466255, 1
2000, 100, 1, 5336.22, 2.4948, 2
1800, 100, 0.9, 33572.5, 2.08262, 2
1800, 100, 0.9, 33572.5, 1.02329, 2
1800, 100, 0.9, 33572.5, 2.32759, 2
1600, 100, 0.8, 61958.2, 2.70617, 3
1600, 100, 0.8, 61958.2, 1.08282, 3
1600, 100, 0.8, 61958.2, 1.10149, 1
1400, 100, 0.7, 90153.9, 1.08262, 1
1400, 100, 0.7, 90153.9, 0.580317, 1
1400, 100, 0.7, 90153.9, 1.59788, 2
1200, 100, 0.6, 118271, 1.54126, 2
1200, 100, 0.6, 118271, 0.607018, 2
1200, 100, 0.6, 118271, 0.934738, 1
1000, 100, 0.5, 146629, 1.72003, 2
1000, 100, 0.5, 146629, 0.578767, 2
1000, 144, 0.5, 146629, 1.00978, 1
800, 265, 0.4, 174915, 1.00354, 2
800, 265, 0.4, 174915, 0.513452, 2
800, 356, 0.4, 174915, 3.02555, 4
600, 337, 0.3, 203182, 1.14108, 2
600, 337, 0.3, 203182, 0.570613, 2
600, 1133, 0.3, 203182, 1.51513, 2
400, 1148, 0.2, 231413, 1.05824, 1
400, 1148, 0.2, 231413, 0.212247, 1
400, 5753, 0.2, 231413, 2.18449, 3
200, 9207, 0.1, 259690, 1.78486, 2
200, 9207, 0.1, 259690, 0.49369, 2
200, 92100, 0.1, 259690, 2.86102, 2
100, 73679, 0.05, 273851, 4.43133, 6
100, 73679, 0.05, 273851, 3.33497, 6
100, 1000000, 0.05, 273851, 18.174, 6
