2000, 100, 1, 5297.53, 2.0159, 2
2000, 100, 1, 5297.53, 0.404248, 2
2000, 100, 1, 5297.53, 2.27224, 2
1800, 100, 0.9, 33557.7, 1.13169, 1
1800, 100, 0.9, 33558.6, 0.319776, 1
1800, 100, 0.9, 33557.7, 1.19489, 1
1600, 106, 0.8, 61970, 0.839099, 1
1600, 106, 0.8, 61970, 0.287472, 1
1600, 100, 0.8, 61970, 1.28034, 1
1400, 100, 0.7, 90267.9, 1.58454, 2
1400, 100, 0.7, 90267.9, 0.726508, 2
1400, 100, 0.7, 90267.9, 2.79406, 4
1200, 214, 0.6, 118291, 0.984893, 1
1200, 214, 0.6, 118291, 0.237625, 1
1200, 100, 0.6, 118291, 0.862778, 1
1000, 100, 0.5, 146704, 0.874928, 1
1000, 100, 0.5, 146704, 0.251627, 1
1000, 144, 0.5, 146704, 1.4053, 2
800, 1353, 0.4, 174927, 0.622789, 1
800, 1353, 0.4, 174927, 0.274006, 1
800, 356, 0.4, 174927, 1.45288, 2
600, 337, 0.3, 203239, 0.777677, 1
600, 337, 0.3, 203239, 0.176043, 1
600, 1133, 0.3, 203239, 1.35762, 2
400, 2007, 0.2, 231479, 1.35169, 2
400, 2007, 0.2, 231479, 0.493004, 2
400, 5753, 0.2, 231479, 2.00096, 3
200, 13536, 0.1, 259760, 0.95647, 2
200, 13536, 0.1, 259760, 0.759046, 2
200, 92100, 0.1, 259760, 5.43721, 8
25, 1000000, 0.0125, 285546, 21.0838, 6
100, 630562, 0.05, 273855, 13.4233, 6
100, 1000000, 0.05, 273855, 16.932, 9
