2000, 100, 1, 5453.75, 1.29058, 1
2000, 100, 1, 5453.75, 0.539524, 1
2000, 100, 1, 5453.75, 3.05952, 3
1800, 102, 0.9, 33636.9, 0.827354, 1
1800, 102, 0.9, 33654.7, 0.318505, 1
1800, 100, 0.9, 33636.9, 2.96311, 3
1600, 100, 0.8, 61909.5, 0.843931, 1
1600, 100, 0.8, 61909.5, 0.507779, 1
1600, 100, 0.8, 61909.5, 1.47524, 2
1400, 100, 0.7, 90193.2, 0.956758, 1
1400, 151, 0.7, 90193.2, 0.317148, 2
1400, 100, 0.7, 90193.2, 2.90214, 3
1200, 1123, 0.6, 118443, 0.958111, 2
1200, 1123, 0.6, 118443, 0.561291, 2
1200, 100, 0.6, 118443, 1.62452, 2
1000, 606, 0.5, 146674, 0.827662, 1
1000, 606, 0.5, 146674, 0.212236, 1
1000, 144, 0.5, 146674, 2.70528, 3
800, 1927, 0.4, 174880, 0.985401, 2
800, 10718, 0.4, 174880, 1.41282, 3
800, 356, 0.4, 174880, 1.71509, 2
600, 1318, 0.3, 203167, 1.18093, 2
600, 4036, 0.3, 203167, 0.871801, 3
600, 1133, 0.3, 203167, 1.86965, 2
400, 1741, 0.2, 231499, 0.81721, 1
400, 2341, 0.2, 231499, 0.518402, 2
400, 5753, 0.2, 231499, 2.82414, 4
25, 1000000, 0.0125, 285734, 23.3156, 6
24, 1000000, 0.012, 285515, 23.321, 6
200, 92100, 0.1, 259733, 2.37055, 2
16, 1000000, 0.008, 286506, 21.8947, 5
16, 1000000, 0.008, 286460, 22.0649, 5
100, 1000000, 0.05, 273822, 18.1395, 7
