2000, 100, 1, 5344.5, 1.51865, 2
2000, 100, 1, 5344.5, 0.669754, 2
2000, 100, 1, 5344.5, 4.1131, 4
1800, 100, 0.9, 33702.3, 2.78898, 3
1800, 100, 0.9, 33702.3, 0.542464, 3
1800, 100, 0.9, 33702.3, 2.17954, 2
1600, 100, 0.8, 61842.1, 1.09043, 1
1600, 100, 0.8, 61842.1, 0.330036, 1
1600, 100, 0.8, 61842.1, 3.12279, 4
1400, 100, 0.7, 90212.1, 1.61158, 2
1400, 100, 0.7, 90212.1, 0.847911, 2
1400, 100, 0.7, 90212.1, 1.61048, 2
1200, 100, 0.6, 118497, 0.712753, 1
1200, 100, 0.6, 118497, 0.331617, 1
1200, 100, 0.6, 118497, 0.906596, 1
1000, 100, 0.5, 146684, 1.34114, 2
1000, 100, 0.5, 146684, 0.620497, 2
1000, 144, 0.5, 146684, 1.71424, 2
800, 652, 0.4, 174884, 1.60291, 2
800, 652, 0.4, 174884, 0.529588, 2
800, 356, 0.4, 174884, 1.58806, 2
600, 429, 0.3, 203122, 1.06801, 2
600, 429, 0.3, 203122, 0.658867, 2
600, 1133, 0.3, 203122, 0.705788, 1
400, 1148, 0.2, 231472, 2.07431, 3
400, 1148, 0.2, 231472, 0.447579, 3
400, 5753, 0.2, 231472, 1.96495, 3
200, 9207, 0.1, 259705, 2.02348, 5
200, 9207, 0.1, 259705, 1.86658, 5
200, 92100, 0.1, 259705, 4.39134, 7
100, 73679, 0.05, 273898, 3.50431, 5
100, 73679, 0.05, 273898, 2.90667, 5
100, 1000000, 0.05, 273898, 19.1481, 9
