2000, 100, 1, 5204.13, 1.85826, 2
2000, 100, 1, 5204.13, 0.994941, 2
2000, 100, 1, 5204.13, 3.19164, 3
1800, 100, 0.9, 33543.7, 2.00591, 2
1800, 100, 0.9, 33543.7, 1.13916, 2
1800, 100, 0.9, 33543.7, 2.31979, 2
1600, 100, 0.8, 61802.7, 2.74216, 4
1600, 100, 0.8, 61802.7, 1.93793, 4
1600, 100, 0.8, 61802.7, 4.36508, 5
1400, 100, 0.7, 90031.8, 1.57188, 2
1400, 100, 0.7, 90031.8, 0.718523, 2
1400, 100, 0.7, 90031.8, 1.21283, 1
1200, 100, 0.6, 118451, 1.84801, 2
1200, 100, 0.6, 118451, 0.903186, 2
1200, 100, 0.6, 118451, 1.09804, 1
1000, 100, 0.5, 146645, 1.51042, 2
1000, 100, 0.5, 146645, 1.27558, 2
1000, 144, 0.5, 146645, 0.777881, 1
800, 140, 0.4, 174981, 0.975701, 1
800, 140, 0.4, 174981, 0.682124, 1
800, 356, 0.4, 174981, 1.33263, 2
600, 337, 0.3, 203202, 1.44758, 2
600, 337, 0.3, 203202, 0.765232, 2
600, 1133, 0.3, 203202, 1.47416, 2
400, 1148, 0.2, 231451, 1.75594, 2
400, 1148, 0.2, 231451, 1.14147, 2
400, 5753, 0.2, 231451, 3.02212, 4
200, 9207, 0.1, 259733, 2.54502, 5
200, 9207, 0.1, 259733, 1.66844, 5
200, 92100, 0.1, 259733, 3.62279, 4
100, 73679, 0.05, 273864, 4.87244, 7
100, 73679, 0.05, 273864, 3.99908, 7
100, 1000000, 0.05, 273864, 17.9177, 5
