2000, 100, 1, 5339.34, 3.35843, 3
2000, 100, 1, 5339.34, 2.61653, 3
2000, 100, 1, 5339.34, 2.41468, 2
1800, 100, 0.9, 33605.7, 3.10422, 3
1800, 100, 0.9, 33605.7, 2.53416, 3
1800, 100, 0.9, 33605.7, 3.85508, 4
1600, 100, 0.8, 61782.1, 1.92911, 2
1600, 100, 0.8, 61782.1, 2.01262, 2
1600, 100, 0.8, 61782.1, 1.91331, 2
1400, 100, 0.7, 90176.3, 1.00364, 1
1400, 100, 0.7, 90176.3, 0.961295, 1
1400, 100, 0.7, 90176.3, 2.5615, 3
1200, 100, 0.6, 118371, 2.65739, 3
1200, 100, 0.6, 118371, 2.16922, 3
1200, 100, 0.6, 118371, 1.0909, 1
1000, 100, 0.5, 146651, 1.72239, 2
1000, 100, 0.5, 146651, 1.63778, 2
1000, 144, 0.5, 146651, 0.686478, 1
800, 140, 0.4, 174976, 3.56579, 4
800, 140, 0.4, 174976, 2.95331, 4
800, 356, 0.4, 174976, 1.4013, 2
600, 337, 0.3, 203128, 1.57195, 2
600, 337, 0.3, 203128, 1.48768, 2
600, 1133, 0.3, 203128, 2.35373, 3
400, 1148, 0.2, 231453, 3.1829, 5
400, 1148, 0.2, 231453, 3.15945, 5
400, 5753, 0.2, 231453, 3.04784, 4
200, 9207, 0.1, 259726, 1.90795, 3
200, 9207, 0.1, 259726, 2.16488, 3
200, 92100, 0.1, 259726, 3.82805, 4
100, 73679, 0.05, 273846, 3.16744, 3
100, 73679, 0.05, 273846, 3.2461, 3
100, 1000000, 0.05, 273846, 17.3696, 5
