2000, 100, 1, 5335.33, 2.73834, 3
2000, 100, 1, 5335.33, 3.17918, 3
2000, 100, 1, 5335.33, 2.15579, 2
1800, 100, 0.9, 33538.8, 2.20622, 2
1800, 100, 0.9, 33538.8, 1.85997, 2
1800, 100, 0.9, 33538.8, 3.02162, 3
1600, 100, 0.8, 61944.1, 2.57298, 3
1600, 100, 0.8, 61944.1, 2.29305, 3
1600, 100, 0.8, 61944.1, 1.75972, 2
1400, 100, 0.7, 90154.8, 1.37329, 2
1400, 100, 0.7, 90154.8, 1.42623, 2
1400, 100, 0.7, 90154.8, 0.887134, 1
1200, 100, 0.6, 118449, 1.71601, 2
1200, 100, 0.6, 118449, 1.38319, 2
1200, 100, 0.6, 118449, 0.88115, 1
1000, 100, 0.5, 146673, 1.65346, 2
1000, 100, 0.5, 146673, 1.57418, 2
1000, 144, 0.5, 146673, 2.77488, 3
800, 140, 0.4, 175015, 1.53564, 2
800, 140, 0.4, 175015, 1.46491, 2
800, 356, 0.4, 175015, 2.54204, 3
600, 337, 0.3, 203168, 2.284, 3
600, 337, 0.3, 203168, 1.93933, 3
600, 1133, 0.3, 203168, 2.28963, 3
400, 1148, 0.2, 231496, 4.50033, 6
400, 1148, 0.2, 231496, 3.90664, 6
400, 5753, 0.2, 231496, 2.3105, 3
200, 9207, 0.1, 259720, 3.5764, 4
200, 9207, 0.1, 259720, 2.83428, 4
200, 92100, 0.1, 259720, 4.2436, 4
100, 73679, 0.05, 273849, 4.5394, 7
100, 73679, 0.05, 273849, 3.5701, 7
100, 1000000, 0.05, 273849, 18.3791, 8
